id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300525019,Mortal Kombat 11 Ultimate,2020-11-17,M,2D Fighting,"Experience 2 robust and critically acclaimed story campaigns from Mk11 & Mk11: aftermath. Play as the complete 37-character roster including newly added fighters mileena, RaiN & rambo. Thousands of Skins & weapons & Gear for an unprecedented level of Fighter customization. Includes all previous guest fighters such as Terminator Joker spawn & robocop. Every mode included.
","PlayStation 4,PlayStation 5,Xbox Series X,PC",88.0,17.0,Generally favorable,75.0,639,Generally favorable,"90,88,88,91",NetherRealm Studios,"Warner Bros. Games,Warner Bros. Interactive Entertainment"
1300586721,Halls of Torment,2024-09-24,,Top-Down Shoot-'Em-Up,"Halls of Torment is a horde survival game in a pre rendered retro look reminiscent of RPGs from the late 90s.

Choose one of many hero characters and descend into the deadly Halls of Torment. Fight unholy horrors from beyond and survive wave after wave until you face one of the tormented lords. Advance your hero with character traits, abilities, and items. Create a new powerful build during each run. Explore various underground expanses and find new powerful items that enable you to venture even deeper into the abyss.",PC,88.0,8.0,Generally favorable,76.0,51,Generally favorable,88,Chasing Carrots,Chasing Carrots
1300518502,Hitman 3,2021-01-20,M,Action Adventure,"Death Awaits 

HITMAN 3 is the dramatic conclusion to the World of Assassination trilogy and takes players around the world on a globetrotting adventure to sprawling sandbox locations. Agent 47 returns as a ruthless professional for the most important contracts of his entire career.

Supported by his Agency handler, Diana Burnwood, 47 joins forces with his long-lost friend Lucas Grey. Their ultimate mission is to eliminate the partners of Providence, but they are forced to adapt as their hunt intensifies. When the dust settles, 47 and the world he inhabits will never be the same again. 

Top of the World
Every mission location in HITMAN 3 is meticulously detailed and packed full of creative opportunities. Players will have unrivalled freedom to complete their objectives and the game world will react to everything they do. 

A Platform of Assassination
The World of Assassination trilogy is fully realised with HITMAN 3 as the ultimate place to play all three games. Players of previous HITMAN games will be pleased to know that it will be possible to 'import' locations that they own from the previous two HITMAN games into HITMAN 3, essentially putting all 20+ locations from the entire trilogy in one place.

Playing the entire trilogy from beginning to end, from within HITMAN 3, also means that the progression systems in HITMAN 3 work across all locations. You can unlock an item in Dubai and take it with you to Paris, for example. HITMAN 2 players will have the option to carry over their hard-earned unlocks and progression into HITMAN 3.","PlayStation 5,Xbox Series X,PlayStation 4,PC,Nintendo Switch",87.0,57.0,Generally favorable,78.0,1035,Generally favorable,"84,87,85,87,70",Io Interactive,Io Interactive
1300597496,Persona 3 Reload,2024-02-02,M,JRPG,"Your story begins again. Memento Mori. 

Awaken the depths of your heart in Persona 3 Reload, the genre-defining RPG now reborn for modern consoles.","Xbox Series X,PC,PlayStation 5",87.0,68.0,Generally favorable,87.0,1400,Generally favorable,"86,89,87",P-Studio,"Sega,Atlus"
1300538938,Ghost of Tsushima: Director's Cut,2021-08-20,M,Open-World Action,"Ghost of Tsushima Director's Cut includes: Ghost of Tsushima full game; Iki Island expansion: New story, mini-games, enemy types and more*; Legends online co-op mode; Downloadable content: Digital mini art book, Director's commentary, One Technique Point, Charm of Hachiman's Favor, Hero of Tsushima Skin Set. PS5 Features: Dynamic 4K resolution targeting 60fps (requires compatible 4K TV or display). DualSense™ wireless controller haptic feedback and adaptive trigger resistance. 3D Audio (with analog or USB stereo headphones). Lip sync for Japanese voiceover. Ability to transfer PS4 saved progress to PS5 game.
","PlayStation 5,PC",87.0,73.0,Generally favorable,83.0,3876,Generally favorable,"87,89",Sucker Punch,"PlayStation Studios,Sony Interactive Entertainment"
1300607983,Mouthwashing,2024-09-26,,First-Person Adventure,"The five crew members of The Tulpar are stranded in the empty reaches of space, shrouded in perpetual sunset. God is not watching.
",PC,87.0,18.0,Generally favorable,79.0,128,Generally favorable,87,Wrong Organ,Critical Reflex
1300527023,The Nioh Collection,2021-02-05,M,Compilation,"Celebrate the franchise's 4-year anniversary with remastered editions of both games featuring 4K and up to 120FPS support. 

For everyone that recently purchased the PlayStation 5 console, you will be able to experience the complete Nioh 2 adventure in Nioh 2 Remastered The Complete Edition, along with a remastered version of the first entry in the series: Nioh Remastered The Complete Edition. If you would like all of this content in one convenient place, we have the perfect title for all of your Nioh needs. Get ready to relive the entire series with all DLC included for both titles in The Nioh Collection for PlayStation 5. 

All of the titles available on PlayStation 5 will support 4K resolution for crystal clear visuals, up to 120 FPS gameplay for silky smooth combat, ultra-fast load times and the ability to transfer your data from the PS4 versions to pick up your journey right where you left off.",PlayStation 5,87.0,36.0,Generally favorable,79.0,153,Generally favorable,87,Team Ninja,"Sony Interactive Entertainment,Koei Tecmo Games"
1300440576,Final Fantasy VII Remake,2020-04-10,T,Action RPG,"Long ago, we looked upon a foreboding sky. The memory of the star that threatened all burns eternal in our hearts. In its wake came an age of silence. Yet with each fond remembrance, we knew those encountered were not forgotten, that some day we would see them again. Perhaps it was no more than wishful thinking. But after the long calm, there are the beginnings of a stir. The reunion at hand may bring joy, it may bring fear, but let us embrace whatever it brings. For they are coming back. At last the promise has been made.",PlayStation 4,87.0,126.0,Generally favorable,82.0,8919,Generally favorable,87,Square Enix,Square Enix
1300514330,Sea of Stars,2023-08-29,E10+,JRPG,"Sea of Stars is a turn-based RPG inspired by the classics. A prequel story set in The Messenger's universe, it tells the story of two Children of the Solstice who will combine the powers of the sun and moon to perform Eclipse Magic, the only force capable of fending off the monstrous creations of the evil alchemist known as The Fleshmancer. 

Promising the Sabotage touch in every system, Sea of Stars aims to modernize the classic RPG in terms of turn-based combat, storytelling, exploration and interactions with the environment, while still offering a hearty slice of nostalgia and good old, simple fun.

 Key ingredients :

* Engaging turn-based combat. Combat gameplay includes active player input during attack animations (timed hits), multi-character combo attacks, boosting, and strategic defense options to hinder enemies while they are channeling powerful attacks or spells. For a more immersive experience, there are no random encounters or transitions to separate battlefields, and no grinding. Both navigation and combat happen in the same environment.
* Unshackled traversal. Swim, climb, vault, jump off or hoist up ledges as you run through the world with a navigation system based on platformer expertise that breaks free from the classic bound-to-the-grid tile-based movement.
* Prequel story set in The Messenger's universe. Dozens of original characters and story arcs will take you on a captivating journey. Sometimes epic, sometimes silly, and other times emotional, Sea of Stars does its RPG duty of exploring classic themes of adventure and friendship, while also being chock-full of the unexpected twists and events you've come to expect from a Sabotage production.
* Full-on dynamic lighting our custom-made render pipeline allows the creation of a breathtaking world coming to life by pushing the limits of 2D pixel-art games.
* The Sabotage treatment on the turn-based RPG genre. Every system has been deeply analyzed to create an experience that pays respect to retro classics, while reworking some elements in order to offer a modernized experience free of irritants and overly lengthy sequences.","PC,Nintendo Switch,PlayStation 5,Xbox Series X",87.0,48.0,Generally favorable,79.0,1019,Generally favorable,"87,90,87,89",Sabotage Studio,Sabotage Studio
1300506698,Guilty Gear -Strive-,2021-06-08,T,2D Fighting,"“Guilty Gear -Strive-“ is the latest entry in the Guilty Gear fighting game franchise. Created by Daisuke Ishiwatari and developed by Arc System Works, “Guilty Gear -Strive-“ upholds the series’ reputation for groundbreaking hybrid 2D/3D cell-shaded graphics and intense, rewarding gameplay. There is a fully voiced story mode diving deep into the Guilty Gear universe, new characters joining fan favorites, and robust rollback net code. The cutting-edge 2D/3D hybrid graphics pioneered in the Guilty Gear series have been raised to the next level in “Guilty Gear -Strive-“. The new artistic direction and improve character animations will go beyond anything you’ve seen before in a fighting game!

◆New Revolution in Fighting Games!
Guilty Gear -Strive- brings a number of new and innovative game play mechanics designed to allow players new to the series to quickly learn the fundamentals while maintaining the deep, creative gameplay Guilty Gear is praised for. New additions to the series such as a wall-breaking mechanic will allow for new and exciting approaches to battle.

◆The fate of the universe will be determined…
The story of Guilty Gear, spanning over 20 years, will finally come to a conclusion in “Guilty Gear -Strive-“. The trials and tribulations of the series’ heroes and villains will finally be resolved. Discover the astonishing truth awaiting at the end of all things.","PlayStation 4,PlayStation 5,PC",87.0,53.0,Generally favorable,79.0,205,Generally favorable,"84,87,85",Arc System Works,"Arc System Works,Bandai Namco Games"
