id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300665697,PGA TOUR 2K25,2025-02-28,E,Golf Sim,"Hit the links in PGA TOUR 2K25! Make a name for yourself in MyCAREER by competing in three of the most storied Major Tournaments in all of their 2025 glory. Show off your unique personality in MyPLAYER, with all new progression systems and customization options. Experience swing perfection with new EvoSwing mechanics, take on the new Ranked Tours mode, or test yourself in exciting cross-platform Societies for the first time.","PlayStation 5,PC,Xbox Series X",80.0,28.0,Generally favorable,50.0,24,Mixed or average,"80,82,78",HB Studios Multimedia,"2K Games,Take-Two Interactive"
1300578085,Football Manager 2023,2022-11-08,E,Soccer Management,"In Football Manager 2023, it’s not just about picking tactics or crafting a team. It’s about taking on challenges and breaking new ground as you establish your own style. Delve into unrivalled depth and detail as you take charge at your club. You’ll join the elite by writing your own headlines, earning the love and respect of the fans and dominating the competition. New features and licensing updates will arrive from late September. Join the FMFC squad to receive exclusive game news direct to your inbox.",PC,80.0,33.0,Generally favorable,71.0,102,Mixed or average,80,Sports Interactive,"SEGA Europe,SEGA"
1300623429,MLB The Show 24,2024-03-19,E,Baseball Sim,"It’s your Show. Ready to own it?
Set out on the road to baseball greatness – whatever it is you want to achieve, MLB® The Show™ 24 has got you covered.
Earn your call up from the minors to the big leagues and prove you’ve got what it takes at the top. Learn from the legends of the sport, take inspiration from their heroics and use it to improve your game. Hold your nerve when it matters and earn the right to be called World Series champions.
Chalk up the wins, pick yourself up after the losses.
Whatever happens, know you left nothing in the dugout.

Celebrating History with Storylines
Celebrate and learn about baseball legends throughout the sport’s history. The Storylines mode transports you into baseball’s past to relive iconic moments of baseball’s unsung and unknown heroes. Experience career-defining moments through a combination of immersive gameplay that will educate and inspire you to make history of your own.

Road to the Show
Unlock your moment and build your career in the ultimate baseball role-playing experience. Become a ballplayer and journey from the minors to the majors to define your legacy.

Franchise
Lead your team to World Series glory as a team manager in Franchise mode. Experience new features providing more in-depth and dynamic gameplay from March to October.","PlayStation 5,Xbox Series X",80.0,34.0,Generally favorable,42.0,110,Generally unfavorable,"80,82",San Diego Studio,Sony Interactive Entertainment
1300538302,Marvel's Guardians of the Galaxy,2021-10-26,T,Linear Action Adventure,"Fire up Star-Lord’s jet boots for a wild ride across the cosmos in this third-person action-adventure game, a fresh take on Marvel’s Guardians of the Galaxy. With the unpredictable Guardians at your side, blast your way from one explosive situation to another, with original and iconic Marvel characters caught in a struggle for the fate of the universe. You got this. Probably.","PC,PlayStation 5,Xbox Series X,Nintendo Switch",80.0,98.0,Generally favorable,84.0,2223,Generally favorable,"78,80,84,58",Eidos Montreal,"Square Enix,Embracer Group,Embracer Group"
1300538302,Marvel's Guardians of the Galaxy,2021-10-26,T,Linear Action Adventure,"Fire up Star-Lord’s jet boots for a wild ride across the cosmos in this third-person action-adventure game, a fresh take on Marvel’s Guardians of the Galaxy. With the unpredictable Guardians at your side, blast your way from one explosive situation to another, with original and iconic Marvel characters caught in a struggle for the fate of the universe. You got this. Probably.","PC,PlayStation 5,Xbox Series X,Nintendo Switch",80.0,98.0,Generally favorable,84.0,2223,Generally favorable,"78,80,84,58",Eidos Montreal,"Square Enix,Embracer Group,Embracer Group"
1300623581,Sonic x Shadow Generations,2024-10-25,E10+,3D Platformer,"Shadow the Hedgehog is back and teaming up with Classic and Modern Sonic in Sonic X Shadow Generations, an all-new collection featuring two unique experiences!

Play as Shadow the Hedgehog in a brand-new story campaign, and tackle iconic 2D and 3D stages as Classic and Modern Sonic in a newly remastered version of Sonic Generations.","PlayStation 5,Nintendo Switch,Xbox Series X",80.0,77.0,Generally favorable,90.0,842,Universal acclaim,"80,81,77",Sonic Team,"SEGA,Limited Run Games"
1300017829,Thunder Spirits,2020-05-28,E,Horizontal Shoot-'Em-Up,"Fasten your seatbelts! It's gonna be an eye popping, pulse pounding, mind blowing ride! Your super-powered starship is under attack on land, air and sea in this Action/Arcade thriller. But you're prepared to go out with a bang. Zap! Blast your way through a fire storm. Splash! Use the wave weapon to pulverize an enemy. It's an 8-stage intergalactic fight to the finish. And even the multi-level scrolling and haunting sound effects are out of this world. Boss characters with the most chillingly realistic graphics try to show you who's the boss. But if you're quick enough and smart enough, you can prevail.",Nintendo Switch,80.0,11.0,Generally favorable,0.0,0,,80,M2,SEGA
1300584037,Remnant II,2023-07-25,M,Third Person Shooter,"Remnant II is the sequel to the best-selling game Remnant: From the Ashes that pits survivors of humanity against new deadly creatures and god-like bosses across terrifying worlds. Play solo or co-op with two other friends to explore the depths of the unknown to stop an evil from destroying reality itself. To succeed, players will need to rely on their own skills and those of their team to overcome the toughest challenges and to stave off humanity's extinction.","PlayStation 5,Xbox Series X,PC",80.0,68.0,Generally favorable,71.0,525,Mixed or average,"80,85,80",Gunfire Games,"Gearbox Publishing,THQ Nordic,Embracer Group"
1300522093,Total War: Three Kingdoms - The Furious Wild,2020-09-03,,Real-Time Strategy,"With the introduction of The Furious Wild Expansion Pack comes the first ever extension of the Total War: Three Kingdom’s map and its already rich cast of characters. Visit the jungles around Southern China and with it, the fearsome tribes of the Nanman. Will you unite the tribes of the south?

As well as expanding the Three Kingdoms map, The Furious Wild includes the new Nanman culture, adding diversity to the base game factions, units and playstyles:

    4 new playable factions each with their own unique mechanics, with 19 new factions overall populating southern China
    25+ new units including exciting and formidable animal units
    New ferocious character artwork
    New Nanman-specific tech tree with keystone technologies requiring missions to be completed
    A completely new character progression style, with feats used to unlock traits
    Unique missions and narrative events bespoke for the Nanman culture
    One goal to ‘Unite the Tribes’, but how will you achieve it, through diplomacy or conquest?
    Playable in 190 and 194 start dates",PC,80.0,6.0,Generally favorable,78.0,8,Generally favorable,80,Creative Assembly,SEGA
1300513617,Valorant,2020-06-02,T,Tactical FPS,"A 5v5 character-based tactical shooter. Imagine this: tactical shooter meets hypernatural powers. Everyone’s got guns and a unique set of abilities, so how do you beat someone with the speed of wind? Use your own moves to outplay them and beat them to the shot. VALORANT is a game for bold strategists who dare to make the unexpected play, because if it wins, it works.",PC,80.0,42.0,Generally favorable,47.0,4519,Generally unfavorable,80,Riot Games,Riot Games
1300522478,Puyo Puyo Tetris 2,2020-12-08,E10+,Matching Puzzle,"Japan's beloved puzzle game series Puyo Puyo and the world renowned Tetris game franchise have teamed up again to deliver even more Puyo popping and Tetrimino clearing fun in Puyo Puyo Tetris 2. Playing is easy: match 4 or more same coloured Puyos or complete a line of blocks to clear them from your board and dump Garbage into your opponent's game. But keep an eye on what's coming your way too.

Play traditional Puyo Puyo and Tetris or mix them together to level up your game. Offline or online, you'll have loads of modes that let you play the way you want from single player Adventure to couch competition Versus to ranked Online matches, and more.","Nintendo Switch,PlayStation 5,PlayStation 4,Xbox Series X",80.0,27.0,Generally favorable,80.0,38,Generally favorable,"80,76,80,80",SEGA,SEGA
1300572604,The Sims 4: Werewolves,2022-06-16,T,Virtual Life,"What big teeth you’ll have! Transform into a werewolf and embrace (or fight) your animalistic nature. Beyond rocking a fearsome form werewolf Sims will have unique temperaments and abilities, be affected by the phase of the moon, and experience wolf-specific life events. Craft your werewolf identity. Were you bitten, or were you born into a werewolf family? However it happened, now you’ve got to decide what kind of wolf you want to be. Find a pack to prowl the night with, meet your fated mate atop Howling Point, or shun all that and try to make it as a lone wolf. There’s a lot to learn about werewolves and their origins. Unravel werewolf, vampire, and spellcaster lore as you read books, discover secret tunnels, grow your collection, and interact with denizens of Moonwood Mill.",PC,80.0,7.0,Generally favorable,0.0,3,,80,Maxis,Electronic Arts
1300608109,EA Sports WRC,2023-11-03,E,Auto Racing Sim,Design and drive your dream rally car with the debut of Builder mode. Get behind the wheel and overcome recent events alongside real-world highlights and nostalgic throwbacks in Moments mode. Codemasters’ renowned multi-surface handling model is improved for WRC. Tailor it to match your skill level and put it to the test on surface degradation.,"PlayStation 5,Xbox Series X,PC",80.0,22.0,Generally favorable,64.0,117,Mixed or average,"77,76,80",Codemasters,Electronic Arts
1300510580,Total War: Three Kingdoms - Mandate of Heaven,2020-01-16,,Real-Time Strategy,"The Total War: THREE KINGDOMS – Mandate of Heaven Chapter Pack depicts the events of the Yellow Turban Rebellion, enabling players to engage in the conflict from either rebel or loyalist perspectives. Introducing a number of new characters and playable faction leaders, the campaign begins in 182CE, but players can choose to continue well into the Three Kingdoms period, with familiar characters entering the campaign as the timeline progresses.",PC,80.0,11.0,Generally favorable,70.0,20,Mixed or average,80,Creative Assembly,SEGA
